               Date               Cb1          Cb2          Cb3          Cb4          Cb5          Cb6          Cb7          Cb8          

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:01 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:02 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:03 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:04 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:05 PM    0         0         0         0         0         0         0         0

